id,sender,receiver,block,operation,contract,signature,amount
753,tz1MmNNahbqhnW6FFq6kZvEp41Fsi6LtkdjX,tz1VVY4rCWAKTXFZeripw7vimZc33znuL4Vk,BMQqLkNQSS1QKvHwRRsGSWQbMdKRcrkkcvA95fMQxthiVjUwbp4,opXA4h1z3zqCNLufrqvSEj9rG4Cy4iDiV2gtUdCVjJYvMCuA1Cn,KT1NyzZRZYoUvFKhPbx8mLrPC4Viuv8NUEuB,edsigthBWtTFTFnaCXx8BpbD811ogABZdPdPQs3G9FKguxcF7E8Z9Mic6VHfDFatW9tLmJmFk8uRKmycSUWaH4Hx7RoaqfTCJx3,9.5
786,tz1N2RMhKiHy9xQFVrw4auKEVAdmWZryz7nn,tz1QjNHkFpWp8aA2XaBfuztDbhnETCszfRyK,BMTteHZ9JLtLsr3i8dFQRth91kHCb32CSeMsDXFPUy8ZNhGNQBd,oo8DxkDd2WSstB78zvnktZjEch5G4rxEYEQ8svA6AaZUkvFuHY1,KT1UpnEyaquTaHHTmDJ7rjGsAHqG9GJteFy7,edsigu22wnBm8dkFnGdyqtjuATyeKKrxtsv9ffnx3fuATgGLwHcevSYkv424KdQSQpGVEuakJKLBBLu6i4uUBRQYBhi26xEWxTD,9.5
212,tz1PMx9yJ2HB4jqdR29nT48TR6BR9ygbTgzE,tz1L693XvpysDNSbexCjmyLGqwTBogmNiy3B,BMF7TENrGfxNXrs98T1VxzzR2QjURvkcm3ctz16x4j2xgnKd4SY,op2rkQfDWoPuKowkEGFfGhvpxqnrmBVk2jyf8Jut4vFVRRe8F2k,KT1EHosso7gTZcY3Q6XTb4DAcoPqQ1yCdEqK,edsigu4uFmdc6u7FjYkoThmTTpZAUYSyDfRsDRFPn3EaqcGQVdBKnzzA4dwDpQxNa7EJSbHkwwYg77ZSDVzgbub4sJ33aGpVm4q,9.47
368,tz1UJmgjnPmcUyuyBNAwgXrRK2XxsDkF4JDu,tz1c9e3TCLiF14JRy74KbBuiaDbtDQ1554bj,BLvHvzArunwqfVzbZSTHnEypiTAFwoqVnSZXEaBj8Cw7YXSc54T,oodaZ2M21jfU4q1h8oBZLBfXUCmE2bqfym9sQaWxYijKMECBRuW,KT1HcJ3or8fpSjZQGqMNv5mmxHuwPP7VbfPY,edsigu4mcas2BNngwSBJvJjNVfxNFFqWwk7bXNu6pwrTzu8ryRhFMoFm8SKtc2nSNcCMrNFQAXV7CXRqYrLgEPQ1Lf5ZX2k2RBP,9.47
525,tz1XMVLZZcqLThurayaYFVrkkgWi6dMJNFMo,tz1fqdXswCYBa66K8WkRkFt3gPAzB8kZBkGw,BMJ2X6AikUSaF7Vz6Fg2dWKsjRUYSeBysWKhGPRm6594ZD5sd1c,opDhfNFkKdwcenMzKWN2PELAKDLdepvKiJM7x6aLTgK45WxM3Dd,KT1MvHEXb9bgtK2su3tk8RuQ4NuAemusfjUq,edsigto8Za2kbHEPiLrys6jbHFGK7GyiDyZmiYQsC9LHjmLbzbkw8sSs8s15UFdFS2bS8un3HyRaUkae3EsJSpzzbsMDZAgDBzu,9.46
604,tz1iCZiyuUU3V5AHZBr6PqxEPPSM1gTXGcav,tz1XBNWjuCMCLyV92Dj7JeG1qXe1RkSdUR9Z,BLGvQaECPymdReWzNu6nssroeSthfcmweFvzz4vMH4bj4p2nCPG,onyUmexKwJtHLs7D1aDppBuAjtbpa9hm6G6kbimVcjSawrA1Ckv,KT1VbUxgrpHXpg1xqx6pvcsPqa9erYCgUzqd,edsigu5YnUHaWpiBdLsZW2g1s7SL2GjcrWnuTcJ8WCNcXxY5rLm9DRM7ixmsaDFPvhzbm5WaHFMe6X8FhC3Yxw2cD3mZSsFGGcj,9.46
660,tz1PzfbYWwoX3ULE3RAu2sknJMoakGR9Qb4X,tz1ihmoYUJyFFp8pDcx661Pgx6zsBQKoc8pr,BM25aFJURSy8sEx1tamWzVARhpHx5iLahmQu6QG2d4B1DNyoD9o,oojQZ2ZbT8VSYABrq7aKw7UrnajYM4Nqg8T89f6hiWVLC7ZHNJr,KT1DxCZiSgEyKHPi8fhuGrstz2ujqFudcBHm,edsigu5aX2SgcJCCk3KtAWU5fahzb4kriefkipWrPhye5YE1KyCyN3GRAjcXFqszppCkAtdySkomcr6jhfY1ij4CBkQjVS4afD5,9.46
378,tz1bQespZNdmjRjYwgvBGg1xmvt7GQ83fTNn,tz1Tcqvgrwwy5scnTkCxqfus2w7Bxp5X7Fw9,BKmvZjjWvSJd6sGQSrF9TCkL5qeWLo9XHDZxWZWK6F5n17QsdgT,oo2jbmbyDMb196xR8WX8uUWNSPxFCLfLUiJn56eg4PxPEa2tzmW,KT1Nu5ct9vYz3LnfD2SDu1B6gNGXzoAbEagi,edsigtdQF4HN1SMZke99qTUwSaXrktEvwtT5vxQohXaxtNo3SmtHe43wPPZD1uQ78qM6KaY283SrdvRq1rGG2axrEEKECKFfNLH,9.43
906,tz1RqfQidaiqk9MBxjiBrhhftSwGCaEveoP3,tz1VAooXenUTX88eXYvFMVEMnJeZQe7UC8wU,BLKy3pPQvbZfXdxpKMib8SXEvsFt9gzWEPEUKd7HnCcbv6Tm49z,op9tiffQcE7oPJnPnY3dMrtheWz3UdW5HcWwdH4Wz6ZbAwaz6md,KT1T3WRs4vzkdU1LFtDFC38QYarWAVucg7tj,edsigtZ1tRXfzsVhoPkN5MKrsnQKXpgYUZDSYobpULqtovyG5hHqySu3iig3v3xGRV5e4KVGNzHiWz6STyFxSYQJAtx78Q3C8t6,9.43
626,tz1gQnUwSwXbZG9tSNje3jvvwYiBmEFdXzjo,tz1KhCRogmh2hw6dmsVwLRE38h6mBW245vmf,BL1JC7FJXDChubPUTwccH7W64eZfgb8WhbeycGkgJghoe1wCvRn,op5XVeK6HhWZpc5kKYT7wANvhE94UR6h8QtEStzaSvzhfYhvidR,KT1UmTheXgKDYPhgjY1QL8h8yfmQKCXr2dqq,edsigtYz5bidUqeTbjAwoHqtBoSFjxwRyi4gHGeWU9UFBKrerCQWEfQ86GveW9NwxGS7TdBb5uJcX6RLigxz7f8BWvCfYnLbVb3,9.42
807,tz1dcVwNyQ2nnYNpBvPxU7byY3ve1hBJC5z2,tz1R6EAXXWte825FP76jDj4mzBdMtqYgPvXn,BKx2RcBujohw9MSd45bDZhTfMYbK1Nf5HpgPxC1RbCYqu8sHaFm,onrRXg6JitrsNQwZXzgqWJLBDB3KKAgnnYGjTAcenrzGPgsyZpH,KT19rZTyAEpujRcayfjnXP5aEpaAAaXBsu78,edsigtvnZq1uiupp6xAShqempQZniZopixsEos8MRVbdT3mkghTgpV54NSSzNLwnSWrg9vhJrJqZNBR2UE6ejLvm9mdyuDP47aJ,9.42
234,tz1bXiUgWC97S9rRTBuoFCBn9Bfbck5aGhX15,tz1XaWyW2KtfRWQgTUcy9VBUASzWubZdA1Ps,BMUgs8RpwQJMHkjNj2AXS5LotENRbnoa9RtbciDomL2LDu7fMY4,op5mFiReFrPtm2WmZeTzz2HhcuG9rXLRZEEY1ZAFfkWJ2T47Guc,KT1KqYsYhw5R58sD5VEBKhA8fRwd4WLicCtz,edsigu5yqXv9CjE7wydbYEHBEW17M6ntupXtSytaMhGEeF9YesbcTVFvefqKgDGLXC4SUnubAt4oA5qAoS47svW9NoRgFeJ28m3,9.4
705,tz1ewz9fmfcc8LCaJravNRZmgfuG8rG3DmoH,tz1gAybU5B3sWGDS9EqZGdG9VLJxC6hGWmpx,BL3WmgGwWLQ8enMuP3ns2TZTnHdPYcnPeKP92qfMK14RMoSXyuG,oo5GENAJQ8h8GipCs2GhYpuyRXETNd9wHi5XyEZFN9UrjCjr9gz,KT1Gwcon5HpeTCsDT9QeyqnAzeYTrXPPxfyF,edsigtZHm8puhYDTA2mUKaQN12KcGxyJqt9kvU8cLqfPQDdCttkBwwzG9dEdGuUu49Xfykd3YD7EF1J4HxTz19R6stBdCgu1iSy,9.38
738,tz1hMLPJJvFS6jQs1JCb1geVxnJCHsZSWEBC,tz1RtLpk24hb3u9J5XpUPEzu1yCbCs9wBVNn,BM3kEEm4ha2Ceu2rqLeK6iTA6ocQrjgz8b6SSZQwHu2cnDLmuYt,ooDbyQ8r5MNmx9Ay7FssyknfqosNpGg5Hozc18s5FEyVFg2rYG8,KT1VxH2Cf5DRuEUfBVLD3TW1Ft3baTy1Z8EK,edsigu1ijgczHTcGFjyFkvuSNmEXYM5ucaJwdq8jQTxHTfereVeoKFLemfE3JMHvznTHD3izquHhwzGh2gFQy5PB2DZ1ixEvQ9o,9.38
569,tz1cuxF9sS8Rp5W7skC1xYco8UmAR3sQzPNm,tz1UWD8BZTQD7c6AesC2pqPHrFtUqNk5LXuN,BMaJ9aPMfE2Qj3g1SYLLJ1Tma2x47xDb2pafnAGYi4MqWUYvo1D,opFUrisDWqqNv3sQ1MLwDtcD19xEV5CAJ8ds3ZsJSoJrSLPgnpj,KT1VDZryRhrXCQkeY4zi8VuVo1pX4B8Rs1tW,edsigtajqXv6PnQeqYizDhYWD8WbBdayhBy54CkDvdQRV7NZeNxQs5ZCvqQqV2FQJL2ezJLNgpTQMM94mr6Hcw52p9L1MeaJEnQ,9.37
701,tz1Z4iKPofnv4biwQhAw4xDyZTLEJbGgZBko,tz1hfQb3Pvnvt6K8TpeeJUveiRxkBKSRYnXU,BLd7wP171EaJnsQhRjpzv7osqybmh9njH9qL8hDcoRVsC9YbufW,oodid6VfJYw13LMSSqEcgzhZ5AxcAZjs7RtbLSTXx132ynXWpZk,KT1JHECDbkpmSV7T4X8FPg2JiYDzBdQY9Kze,edsigu5YrQH6YzeHnEDqG3LPbczZRCocLGNDhzn9VoP4W2JQrRAFcZch8DrZwn2rZBCynF1dkY55HnRmKAa9h9H4fVaktnqD2LA,9.31
875,tz1Tjaj2KerxgWRFKkfreZQz7p7rNaY1pYKM,tz1e55GVEqDC973NKHH1iMKEoVGHy3J8eUW1,BLhvT4YTYE9KR7HVX6uHhaNJpLnmQkonpSnv359inmdjTziEHJN,opPbHH3h1BmtuJQp3tTE4Jshziqt4anZ4pChRSWUK19KyvBwPDA,KT1REHSb3i1nHWxbTczNyzGEguUXSp2eDbSi,edsigtuL4pZ612cB422XMLtWwNGrLqsXiM86WLzhxNp9gFrgv6ADVirfDMjUmHCpvAPooGVMRdheNjXkmzZbFE58MXQZvMpqNKc,9.31
881,tz1VXVwufu4rs3KVSW88TDBWL2sZKWbJnHVr,tz1ifMKJo1rj52tR8xbqTTBTbvqu4L955QcB,BM4G6KzT92cGvQYPU2Rd98v91XC4TyN4kx7FmHAbxqjp9h5L3ty,onueVCvyLznTxdSyngSRyh7VypGzn7RSyATSeQXbTXd1Zzceaxz,KT1APCA4Qr4nnf1shexC3d52nW4EcqKYKqhK,edsigtzYckoKLcuoLchFX6xymo18eyE8DytNA2RLGC3GtTnds1wESMoGqxHZw3BXo4w7ExMyeodKW5xugiAZcPxrTUXRpA29j5U,9.31
380,tz1Zq1kJ2SeoCCqY8zwyBr71WWKp8LZRgfbu,tz1Pj5n6QWbqubvXeDzoi1Jo6iV9p5fvSXE3,BMKsL9SRAdEE8NdW4bb7q7EDF8WedPJ5xHtcJ1ECUWtfsQxLwVm,opYzgGsmquh5jHzz9aFr4B8AnPhXVARsoBVFv9NWovnf51oePbH,KT1TVqS4enZR9yZ8qiumdPjDVhHFQsghssu8,edsigtbPTdPtHepoJAbBmzzGCuBGFoTvxVxMUBK1q2cL65tHTfnL252DBRPEByU5poZuRNxJdDrrb3T8oHaAqYqyS1LdbGoSt2t,9.3
782,tz1KiBm34Hwp2iAdPEFpNXC2jwX11hDyHP5y,tz1d1pEAyo6tw7cSaTxtCyJqD5XvDDmpyeBE,BLmbXPcCZWWuLNYAimNkqN1kFHbtxM2qebXvPaW3YHUADRiPmed,oojzXhzg7DzfGxR6WxscyBKQL93CfDPYsMby5PmtXDrb1S7FRW8,KT1Aj4sJ96FWw4VzmAqqdLTEYb6QKQsSmnSD,edsigtbEUs9oHHWKpixET6FDQub1i3iBxS43W5Vds5JvNEaAT8QZm7rf9fKuKbonBHWTnq9sWpKJiWkm7X6BTPQSWpgf9Liv7TV,9.27
489,tz1XTD13Z7wRBC8Z6HaegFqTeMqRpLAFB5i3,tz1ZpDHwKmy4123SHrUD5kcsXWZnfj7ZBqgE,BMUWqrJyuw5zXAEzJcek6M45MKATVXFwZ4ZdytAkq4pAjwU7aC3,ongbtvrvVk9wB5mu6X5paZjiokCVshW9K2FoPJe3bczesnDSbuU,KT1GKAvMp6jNQsvQq4PWb9rpM9hmA6MpHDnL,edsigtYqXXmhtDVK8hWm3YH4cj1Two7phs6GpJWS9iVyYuuRjkG6ArAbCELvskUxwXuQPRE2PmmMTDgNwhMvT73zNK8JoKAE2KF,9.26
557,tz1V4pLGQHxz92uGvT3Qwfn7jS8LQsKgLJpH,tz1exP3RL1AM8iBUe9rQfyiev1aTEbW2gRAu,BLmUuLx8Muz8nGaCCtsxL6p6hjjRVJ81vQsRJxCNSLHHoYNfZKy,ooFCwteVL2aDqSRsaCcKNKedGRMppEt8XYHARvTiidNy8NXoepF,KT1Q9FtYBbDX1BNuFzM9VKqfhDyj5WG3pq9Q,edsigtzjYCzVe6BjA3yU89fTPzg37CXfTw1iQb54YhdevwHcpYX4y6L2uhFhLCKVHB5AT2bjrgBine6AhvxV454noxoV9H48d9m,9.25
313,tz1L61RYaY5TkNmpQDdRYAhUHEmeqRV6Xwjw,tz1dZaZQYtumFeGsnzbQr7MgM7GL5EUvSBY7,BMKpQnRRQUsZBuo2CNVYPYVWq4DdnP6nvpHM1seWWvQ8jSCmVzf,oo8Ri27SeCrWwdMF4VMKRb6nhKzahiqu8CuPQmkDb2N1BvC5bdy,KT1WV8KykAegyAHY1UCe8GtVcQQSQyMLBCF8,edsigtyNW8dtkqVFbVvSPcpF1gxqoFCNBtMuxiLCqmmqhzTjoPoaES5CA5KLc68uvTRn582eUpNLEFek9oDoiTn3fs5vNMdkD33,9.23
533,tz1NAnydT1HX6y6P59D9qCWUXdoUW6fHJHNy,tz1ca1RqsMjZ2EJxHAuRsMGqFbydE6p9SQM7,BMKmBJVCKi7rcm469yKnocwsgx2LBVW2525DcHQ5qXFBtofksY4,ooEaUaCm4rLxMX57G6yUvg6NGfJxh7gisBGUrKr85WxzkweEtuZ,KT1Buu1kXpC7rwtAMqPsCSDnbSkzunEL6AsA,edsigu2xuivnSWuezGiyAn6w4hUnWq3WG8FuSeTnrMXgnQvnziDiys8mqn6ETfBrbfER9mjxYp3rN1gyuSAKVQ7nVz88oLEW8M1,9.23
999,tz1gbCKfF5erSw6WAZHRkNwTKAqNsRG2JoVT,tz1iiVdqPAXEooCVfb9LauLtkRb5vjV1Spgi,BLz2ztaB3WwTLqnFEB7uoD9Rh9trRuE1UnbNoSnVQQQ2gzJ7AYt,oo4pZ6DWfMHsbTtfd6Y9HiPqJDZEN5MhigoQTpwr2aLm1js5vtU,KT1EFJL3wnxBWXj6f7sk2aWMkcPw4Mr6fgW6,edsigtwFxXeygX4tzYj4D7CiTEhSJUcfsmx5kVmiazUM7LFSrxuBjP5Fafjj6KqhQ2LZGNw88CjpSMKVqLr5EeSKL69YNJGQKZh,9.22
945,tz1QBsjmBaVhkWuzzaBvSNUqPFmuZh9nfod1,tz1LEmqEXMos1jxsPNbEzAzYRim96sbSFPdR,BM9LTaAzMs3CMyNyiMEst5nWBru2Mdv2Tccq4dZ2THfQEHyqyhs,opQ8KpQnWtVjEuVeCrgk4ph2GPSKMxrQtd47wCAbKLRsTBS2Wr3,KT1SS8z9y5DzEdJJWgyahdL7R2BKPEZPEGXB,edsigu6zgeWVUttWWdhyUAGPWfQghvakMH8Pr1tU2sgxXHpHa3NK4TaydqungE1X1ir8Dc4yYfFwHYj6h7VJEg9r1GPpRE6U8x9,9.21
220,tz1KsEEzGTZqcRQy3npEJB5QAEmTiaAKK4h5,tz1SDa93a2Et6uRLLmwqEtDqnKkdL3h8hTs2,BLMTMPEawrMC8CQjNLSFeR1k9DCJTxGUHaZDuEWkeQyioXq3oE4,onuXLBQ5XubfVQgHVgK6cfzz2oo1PLVBPDP1Pkr4viiyCeiUsgP,KT1JSBCryD78xLBYjpHjNoAL78GEpJF4zQPF,edsigu67md1DZViwmoBDFoFYBCS779Hzwo9ww7W3pbC3kuPRmuJRxtXgUrx3bDEArZEMYjJkQQJR8rjTQPNygQpnvrAi9F3uw7Q,9.2
675,tz1PAnurej68xa2mzEXKd6uTwN9pmGz4bowz,tz1hF7oc2i4UmUK931vwsdg4Sfhoozq6RA2L,BLnDAmXDbt9dKR5EQF1SX2u416YQ99j2hrMJ8qAPRemfKkuBepP,oonQjDDyEsR39y3ZDHeKERGj2rC4FKFAgjg8RA9nXwLj3e3neRZ,KT1UXBgAC5xTZCTMQQx63xVhPxCqDijsSTRU,edsigts2twJD88R3DrfY6LgKb6A7f1SGBdbPidFmEeNRbiuUzKiGMqdqYMYcUeHPtm373Ree4YiFkirnBBC8Th38ETbM2zd3M1e,9.2
700,tz1cxQiSMQB917VpCWpW78Q3HgE19BqM8WnY,tz1TNjtzGaHURK9WL9zxxv1vvrFNJNsu1fyP,BLSMrJYgyMM8qU59wqYpLQiNwv7rczrxXMSczaLTimAGYJhmqJX,ooT9wSFTy2oqjemA3bP7U3sp4SMfbBVTZruu5LpYAiqvhDdYm3s,KT19gaCag9JbMzAZ5Ct4v3guAfKi9GYq9TqR,edsigtgnU5AnzuewD2PgPQLCjbqiinUhubiNj4HsUwFfoRVt83uWiE5x2FsqXKjZYrBufdFFgUSdp5MMFHgv29VVM8nn3anqg5C,9.2
261,tz1VjdaZuJwJzo65WUmFKqoWeAAa4EZaybQi,tz1Ky13gH2Cmx3xvmy35KHToXR98NUQA1rNf,BLQRVx9QuAa1QyZRVHDE7NTmCvUaacW5oKGZn8KyTKZ9VP41KLH,ooH6PofTEjvq3tqtytfJJCi7fwDQFD5GPa2ZYANapLEAgBJ4oVE,KT1SJBKXGizciyH7JbEPgFRJFjgxb9ocEygx,edsigtq9A8YKHPctfe2nUbMMXJGu2PrY9TW5ctsydomZFnTSfC1A7UhFGPiLGXGfZVQquE9wMWfXfHegM5cFyTPdRgHSNcEmEnX,9.19
693,tz1fj2wGtWsZwbDCzADCLxxk3CoZbw4LGiz6,tz1SbBPr8JXCi9xt3xTb84iS2StpdAmS93oF,BLJ25YzrcuYK6cd54fpHuHzqzPUgzKeBYD16k2euVgt9RwPHcj1,opPF6oXEi5ZXYC55GGEE2UFUCK8af4xnjR3pcB1iRj6Ud3sYeKz,KT1RdcQgqBiCArbzGitKDY9mbpCGwse5L6U6,edsigtgeXZDiRJHn6psVj3NShhKb5p1kuvZ6g3mqPbMibsPXG1dsXViQ6jBrwUJTohFzsP8KW5tZPsJ3h8RJNhUqCxedHUMfh2C,9.19
152,tz1VmXy2PPoRJ5XxAk5q61mV52JvXCrz3ZEi,tz1SgY9XYSHUwwLM5ebzihcb6muEzT3RniT5,BLgxmuDQp8dTZCLfPQLJYbZuZXfdBBkNF94GRSu95rjEpLW42Ku,op2N3yrJPKAM6stDqbcVGtVYvbM4LnGK84f5gqGQujpuYz8HNCM,KT1MMic9biExYBkSwecqa4MsTDSV9gA2UKnh,edsigtysvGsqDXsq6pFFkLhMb3U3YA5wcQgP7Gsb2JN2XCtV1wansswYaWuyqAN41HS8EHCPzMJj97jQnaaFLZcHBMcnFAbom7f,9.18
338,tz1WDhYNcjyWMC5cp6uW9988NYkZu3qy1bJY,tz1apa9JETKTAASgEZKbAAeHis6kzM9QFJvR,BL1A4aNQRzrq63ifcqiQU9UeJAXjEzoNTZg3BsXAkLtDaDMtB8M,ooWhYDPGZeuDsAteczxRYb8dCF8QCaUm7qP2coNU634f6fqJ3C8,KT1R3AHgDuocs8Niaf6e3k9JpHh3UfxC6qJE,edsigtpJUF6A2bVwuKhhtM23hiWpjCoNSFimbH9SUr7HQXKrZJWhvg5Wh3FBv2WjUnGPGRyKN1Revgs4TZZerBmbsLcJPyiXD1C,9.18
374,tz1h9ogDFEjJduCd3uKzo7rPYEmw7YNQ7jya,tz1emH1sjiZW3cKzqTGvzH1e7kEVVHQUgK6H,BMDsZNGd7wm94isqnHoUxXrYmu1jzTSXiYXAEzEpuzDhfnHpiBb,ooerS1G6QUeAaPjvJ7RDm4EpkgWVBb5gwet5u4NmA9tqg28c3xj,KT1KVtYzkmT6mLqeFtGLDCQcaTPX3AdAc3Vg,edsigtrQagyCGm2eewu4XAeRt5B4AbdRRVocytQ7JXxipGGuTu4Gb286VcfxtNdPRKDzvUDwnQEH6PPpToLFnTrC3mNNZC4wpyg,9.18
847,tz1iuh5AntDQVgoKtGjw7BWgPfw7G3d1Ba4b,tz1iHkwQPFatVr12YnDZBwudeJY34WKKFMmS,BLpfiKYeexi7tqtu1wpDM2N3hHwH9jaxtMLav7nYz6Es1DYmHcN,opG87gihyAbQG8e4TuQjt8f1gejh44mx62VhK6nqNxzs5WuUBgZ,KT1EKfeArGPBJmnTTgW7y2MehTAX2oZjNbv9,edsigtjoU83U4Ux8EWfdWC7q9nLQUY565PVmtq7iCTjQUnKDmwDWgF8moerZi38f22PnYUF267n8g856qZu4s1RSkHR3NEGvhhy,9.18
222,tz1QDHj5u93SzpoXD9JyP6htx6phzy58VXwL,tz1hrjdbFJW8EVbChyYV7JJnBk8rWbNo58HQ,BLpPb4i28dADzkENaYLw7VDm9xu54TxV9PxnfDRuJgocF39gueQ,ooPyAXysJmqJC2FDmHEny5eKmZ4wn62ysvJTZBPTqJqWJq6T12a,KT1Q4dw91fc5M7MXitF66QUaNtGkseLodSPa,edsigtmQYBG9veH5juwxL45KaqgbTdtefR8WuVNR1thai9CfGsHDF4MBzMBKXSyaqNyUAucZt4QXZ5FTVhRKSGdMN7uzKQG7TZE,9.17
685,tz1RJXZ76e1v3sDkr7RrMR735zBo33k2wiZA,tz1d2JnYsHPZcdtnsPKTgYoe3HXHVmbB8qgu,BMKHDyrPRyBUN1VFxEnoLeHquyFQQf6MU9qenXT84VGuwuYoBk7,oo2a6aBX68a3MwKx6qbqVhXNx6Xs5mDx7apcQNwZ24uDUaiBLgY,KT1FY6Ep18Y3BaFqDeuggbBrPcoCf2MBu3pY,edsigtpZuiEApnj8phw4PNYM7obrzra8yp166tvc6aaPFPyptZowFDY7bm8wcDhWnHwJUmwou21aUBvxN4J5swRi3LdnUbYHPo6,9.17
117,tz1U8iBrRKkvGxJnMFhKuoaD75EnKXTXLBYR,tz1LM93uwviwQomqrEpzSEaWkZLLNnsYVQ2r,BKq2VRLhFyZf1pfK2tBzDBssUtd6RyM2ZYFfH5fZmYfLgHosCay,onmAau9s9BoBKRM8NgwkD1F3uWM6Bw1Gwirpw4W1m3fRRPbxtke,KT18eNJ9pz8RoXbikwcquMDG5Ky5LD9D1VMT,edsigtneK8hLeRPpYfURJ1x4uan2HdcMmj5jWEgHANQW9F92JXsZCZMNBe49k9ZfeCJSFmCGXA1zSh3NzJwTecuM3ffkWhPXCoe,9.16
312,tz1ewbVBoBggS1iDYHE4KhwZXRhaEZd5Zt1D,tz1dZaZQYtumFeGsnzbQr7MgM7GL5EUvSBY6,BLyYUjEAaNEGKvcYHJEPLj4nLv7ffhwHDMzUcVZuXkz1mrQD1Wp,onj3SbVPruVyiqA7CumKfX2ZYXLwo9WvQpwJVFpYWbYkSr2NHwR,KT1QzDGqGrdmjPyBVuCyN6VyUXVXBiUXbqwS,edsigtgYtYid8QYcBCRrWvmW5VacrrNgoPmfbFWQfqWCkAybwdJdGv3Y3NBT4ihmk9Kqe7WDCnZLW5doqphbNPEBB8Cmp8pW1Ls,9.15
756,tz1QKFvKtyjs6ZDqhJnkyaKLEApmmYB3qmbA,tz1NqiUp7k8GKNJM8piffnKPRmaaNY5uT1S8,BLn35mq1kp5CztakUVoYaSXh6mRYbXWWVgjyfx4CUaN4so2oBza,opZ3maiaR5RS5KfWnrpUxNcNmhSFme2vRMAzmXmr4nH5WTKkXs6,KT1EKcL7LQLo9rL3ctJjstEEPk1pEvLKCaEB,edsigu1AGNMxExRKZqPTUezcq5AEFqNVmXPj3Ybpk2ZMEntHjG8w8yVYrnWEDmTkbbGPVga8bSp4KLbkv4YkWwGqeh4HdyAuJre,9.14
954,tz1V1eXNAawFLZvSizHiSD6jUMGX97irbvWY,tz1fecNbcfPxDsZPAT1cjS53zGbiEyrnYSBj,BMFyjrdcQcAJs7USVHdzSEuSQYwdVfp4ALpqKCnDKYjHQnuQaDm,opKNgmcPVBmr8xjzAik6BfSV2RQ2VDUstsUXziRato7n3eUaKhS,KT1LW9DsN2RSsQyBRK1KxeueErbvgmNcZEiy,edsigti2d1P9A7o6KPx6aJzBFc9qhYAt2s5gYEQuGFGn84YTp7SE3thZQADX1ca6TL9JsFKPyXxeh87zWyMy9VmdDySjAuWKiAw,9.13
369,tz1eZtWeJ3kqYzoVVJYryWNzX84xu2GNEp9G,tz1Q9uVTU9TwjAQdU3gwN5PtTg2TKZpgcXTi,BLa1Vr98YNGotLo1JTP37ugRLRcL2hvLQc57ZsKuwnf6SZBRSgg,oobxuxUGzsQAmLQJmfnHuM2jYu7epGsiUBnknQU8wddRsNwAwch,KT1KKNSwN4xN4khgEUJSB8ERQjaiuCSja6t8,edsigtwvrKTB5bZRBMErXeVpDM6qA2QfNvsnqHpUgEzZPKxHyr9eZBpksYDajBu7iAdZXqiidnMwCZEfv3NDTs7yx4oCjSLo8Kg,9.12
910,tz1ejNZGBr12rzRktQzzAv6ti3DsJTGnu9EG,tz1M8PgXUvbr7wFijgnHMnMbiXMUgDs9UW1K,BM5Gw9WZVZdUtguriSwVG64SakUV17isoLY8b6N65LDmD7mCcy3,onx6jpnYNC2LKoAd9LaJ3Pu32JbuYvbCeewWiUemrDQbNbs6t1W,KT1PP71HB7DVbzFb1w1NezZqQ9KTSNt7vbS7,edsigtrqDuwdjS4WURaKPdjVtsYSKztrC9StSZPiXvZQf6WsdaThADCbxbcUR5csVNJUyCg81dVUiPtkREqHyxgHa8XwyRvpPnW,9.11
958,tz1dMtxMSRnTJRwQAYx2RDNzQbptncXC1BM1,tz1M7eSeS6JLwAE8zDSko2Fh1cQWC9mRxKZZ,BLbuY3Z4gbn2oy1UPBySbriubGZJhDbSjJsZCyPjjd5ybRtFsnX,opF5QNy6MURZM7fqA4TTiRNmCwpDxtKsmYSeLADttR2wTV2qjgX,KT1GAtpqU1wZ2Lrq3axJiUCKB268xBcj8oVC,edsigtjULi3Tv3TiQyQN9TGx5kPtv1hKfenwb2ct9j5b4XEtEWarJYqfdKr94jgwBCEhWhxXLRszTkgyLgFa6LsLAUnEQFwFzMv,9.08
663,tz1SqKZKyGS9ZhvrpK5aikB5hGQAgvDCm7gA,tz1MDjvhc4CXUiA1mJwbavR2ZS1U1aR1aDDL,BL2WN6Y8YNzzdkJg75ogwnDUG5kjshWg3RHuqcXxhGZ5BjaFH2r,ooKe4s925NQje8EzQXVdLuMnbxRsQfbu8Cg4ai2b1hSjKJfYqAe,KT1KXVP3QQWYoNqJY24KjmPVCY3oWtiszN6F,edsigtjKhphV8pxEdpsGGBm1gNmavearCyMFufV2QarjmT8SpkkV8vAoy9gXWGipBez3Z4gX7gmMivNorLbyR2BGiFQkUw8krBv,9.05
